"","county","year","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude","Age_Group","Strata","Strata_Name","Numerator","NumeratorTransformed"
"357","Orange",2014,0.400286327845383,4.51181102362205,28.6610664718773,26.6559532505478,0.0421525547445255,41.2445255474453,14.8250463821892,53.682745825603,25.5567010309278,23.4701030927835,33.7642951395848,-117.871005311382,"18 and Over","Sex","Male",2101,7.650168700845
"358","Orange",2014,0.400286327845383,4.51181102362205,28.6610664718773,26.6559532505478,0.0421525547445255,41.2445255474453,14.8250463821892,53.682745825603,25.5567010309278,23.4701030927835,33.7642951395848,-117.871005311382,"Under 18","Sex","Female",1454,7.28207365809346
"359","Orange",2014,0.400286327845383,4.51181102362205,28.6610664718773,26.6559532505478,0.0421525547445255,41.2445255474453,14.8250463821892,53.682745825603,25.5567010309278,23.4701030927835,33.7642951395848,-117.871005311382,"18 and Over","Sex","Female",3636,8.19863945529737
"360","Orange",2014,0.400286327845383,4.51181102362205,28.6610664718773,26.6559532505478,0.0421525547445255,41.2445255474453,14.8250463821892,53.682745825603,25.5567010309278,23.4701030927835,33.7642951395848,-117.871005311382,"All Ages","Sex","Male",4691,8.45340105832846
"361","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"All Ages","Sex","Female",5157,8.54811029405096
"362","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"All Ages","Sex","Male",5118,8.54051901671973
"363","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"18 and Over","Sex","Male",2328,7.75276480885133
"364","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"18 and Over","Sex","Female",3668,8.20740183337636
"365","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"Under 18","Sex","Male",2790,7.93379687481541
"366","Orange",2015,0.55937318630296,6.34068485200232,28.3166051660517,26.3188191881919,0.0429732272069465,41.9956584659913,11.5451807228916,43.6698795180723,24.0191489361702,22.1957446808511,33.7755448549042,-117.880891789321,"Under 18","Sex","Female",1489,7.30586003268401
"367","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"18 and Over","Sex","Male",1837,7.51588908521513
"368","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"All Ages","Sex","Female",4578,8.42901750051251
"369","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"Under 18","Sex","Female",1409,7.25063551189868
"370","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"18 and Over","Sex","Female",3169,8.06117135969092
"371","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"All Ages","Sex","Male",4300,8.36637030168165
"372","Orange",2016,0.564853801169591,6.41228070175439,26.8353924418605,24.9178779069767,0.0437773801002147,43.2276306370795,10.6319587628866,41.4639175257732,23.8376068376068,22.0299145299145,33.7772921695906,-117.882395932164,"Under 18","Sex","Male",2463,7.80913539812054
"373","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"Under 18","Sex","Female",1368,7.2211050981825
"374","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"All Ages","Sex","Female",4701,8.45553053102413
"375","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"18 and Over","Sex","Male",1923,7.56164174558878
"376","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"All Ages","Sex","Male",4383,8.38548870041881
"377","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"Under 18","Sex","Male",2460,7.80791662892641
"378","Orange",2017,0.572826086956522,6.46227621483376,26.4604032258065,24.5604838709677,0.0454494290375204,46.231647634584,11.6850560398506,44.4420921544209,25.3679458239278,23.1489841986456,33.7878265249361,-117.879469853581,"18 and Over","Sex","Female",3333,8.11162807830774
"379","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"18 and Over","Sex","Male",1965,7.58324752430336
"380","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"18 and Over","Sex","Female",3694,8.21446516075919
"381","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"Under 18","Sex","Female",1459,7.28550654852279
"382","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"All Ages","Sex","Male",4519,8.41604600941128
"383","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"All Ages","Sex","Female",5153,8.54733434832822
"384","Riverside",2011,0.45828729281768,5.17955801104972,25.0241567460317,23.1701388888889,0.0517822213012847,59.4676750932449,13.6916788321168,48.8817518248175,34.766384446535,30.697710881154,33.9170162066733,-117.282856197053,"Under 18","Sex","Male",2554,7.84541603659248
"385","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"Under 18","Sex","Female",1405,7.24779258176785
"386","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"All Ages","Sex","Female",5089,8.53483662658883
"387","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"Under 18","Sex","Male",2623,7.87207397986687
"388","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"18 and Over","Sex","Male",2144,7.67042852219069
"389","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"18 and Over","Sex","Female",3684,8.2117543973752
"390","Riverside",2012,0.419596258000985,4.70359428852782,22.605186533212,20.8980891719745,0.0510715750615258,58.6564807219032,12.5164854670513,45.7162192145551,34.0977603981514,30.066477070743,33.9089892175579,-117.261267498769,"All Ages","Sex","Male",4767,8.46947245520483
"391","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"Under 18","Sex","Female",1401,7.24494154633701
"392","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"18 and Over","Sex","Male",1920,7.56008046502183
"393","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"All Ages","Sex","Female",5022,8.52158353971753
"394","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"All Ages","Sex","Male",4342,8.37609035043824
"395","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"18 and Over","Sex","Female",3621,8.19450550976564
"396","Riverside",2013,0.414595660749507,4.68343195266272,21.6794249775382,20.026055705301,0.0501856261022928,55.7682980599647,11.9461881503504,44.1514121894245,36.3186567164179,31.9194029850746,33.9117431809148,-117.260024151874,"Under 18","Sex","Male",2422,7.79234892411304
"397","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"18 and Over","Sex","Male",1966,7.58375630070711
"398","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"18 and Over","Sex","Female",3702,8.21662849313344
"399","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"All Ages","Sex","Female",5134,8.54364036143109
"400","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"Under 18","Sex","Female",1432,7.26682734752059
"401","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"All Ages","Sex","Male",4481,8.40760151478614
"402","Riverside",2014,0.422608695652174,4.73478260869565,21.6483465885308,20.0020929259104,0.0518769782654568,58.523106140536,13.6922660479505,49.4645527197731,41.3647186147186,35.5595238095238,33.913121353095,-117.265305057971,"Under 18","Sex","Male",2515,7.83002808253384
"403","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"All Ages","Sex","Male",4777,8.47156801338996
"404","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"18 and Over","Sex","Female",3889,8.26590733415575
"405","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"Under 18","Sex","Female",1444,7.27517231945277
"406","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"Under 18","Sex","Male",2473,7.81318726752142
"407","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"18 and Over","Sex","Male",2304,7.74240202181578
"408","Riverside",2015,0.369524913093859,4.14078794901506,19.2390496760259,17.7326133909287,0.0499324237902366,55.0095928373481,11.6617004880555,43.645774466992,38.2099776619509,32.7457185405808,33.9056627931113,-117.239817844728,"All Ages","Sex","Female",5333,8.5816692106006
"409","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"All Ages","Sex","Female",4760,8.46800294722547
"410","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"All Ages","Sex","Male",4836,8.48384321173468
"411","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"18 and Over","Sex","Female",3396,8.13035354743124
"412","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"Under 18","Sex","Female",1364,7.21817683840341
"413","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"18 and Over","Sex","Male",2249,7.71824095195932
"414","Riverside",2016,0.350952673632452,3.95636140135218,18.4751247920133,17.029534109817,0.0504002166847237,56.0405200433369,11.4565131740951,43.0787983255356,39.4085673146148,34.2145428365731,33.913156872087,-117.237255181315,"Under 18","Sex","Male",2587,7.85825418218603
"415","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"18 and Over","Sex","Female",3852,8.25634777291802
"416","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"All Ages","Sex","Male",4885,8.49392456447688
"417","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"All Ages","Sex","Female",5191,8.55468163582723
"418","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"18 and Over","Sex","Male",2293,7.7376162828579
"419","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"Under 18","Sex","Female",1339,7.19967834569117
"420","Riverside",2017,0.363344788087056,4.09335624284078,18.0712273641851,16.6478873239437,0.0527458659704091,61.170365535248,11.3049639489739,42.8818635607321,36.9965313909122,32.4207422823448,33.905335126527,-117.236853533792,"Under 18","Sex","Male",2592,7.86018505747217
"421","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"All Ages","Sex","Male",4072,8.31188955823036
"422","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"Under 18","Sex","Male",1861,7.52886925664225
"423","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"18 and Over","Sex","Female",3756,8.23110984032815
"424","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"All Ages","Sex","Female",4790,8.47428569040496
"425","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"18 and Over","Sex","Male",2211,7.70120018085745
"426","Sacramento",2011,0.531647398843931,6.0650289017341,18.0780651340996,17.0569923371648,0.0522383677531724,62.0525006220453,11.1105965463108,40.4128728414443,18.2565298507463,16.8432835820896,38.6456131211891,-121.407523172748,"Under 18","Sex","Female",1034,6.94119005506837
"427","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"All Ages","Sex","Female",5077,8.53247581494739
"428","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"Under 18","Sex","Male",1843,7.51914995766982
"429","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"18 and Over","Sex","Female",4045,8.30523682949259
"430","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"Under 18","Sex","Female",1032,6.93925394604151
"431","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"18 and Over","Sex","Male",2529,7.83557924666997
"432","Sacramento",2012,0.518825301204819,5.85768072289157,17.413326987149,16.413612565445,0.0431317093311313,45.9731626754748,8.35130208333333,32.3862847222222,16.3501997336884,15.133155792277,38.6452299755541,-121.407559056117,"All Ages","Sex","Male",4372,8.38297584929643
"433","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"All Ages","Sex","Male",4332,8.37378460812088
"434","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"All Ages","Sex","Female",5235,8.56312212330464
"435","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"Under 18","Sex","Female",1146,7.04403289727469
"436","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"18 and Over","Sex","Male",2443,7.80098207125774
"437","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"Under 18","Sex","Male",1889,7.54380286750151
"438","Sacramento",2013,0.556442166910688,6.30673499267936,18.6058237145855,17.4805876180483,0.0405194592380172,39.7218353133961,10.4741761533853,38.2612342720192,20.3258785942492,18.751863684771,38.6463314918512,-121.406278979436,"18 and Over","Sex","Female",4089,8.31605572036464
"439","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"Under 18","Sex","Female",1182,7.07496319796604
"440","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"18 and Over","Sex","Female",4069,8.31115254800169
"441","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"All Ages","Sex","Male",4755,8.46695197497949
"442","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"18 and Over","Sex","Male",2698,7.9002660367677
"443","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"All Ages","Sex","Female",5251,8.56617381363786
"444","Sacramento",2014,0.461594202898551,5.19202898550725,16.0113216957606,15.0613466334165,0.0418374896093101,42.3736492103076,8.20507900677201,32.1687358916479,15.2521246458924,14.0755429650614,38.6466864150187,-121.408222265471,"Under 18","Sex","Male",2057,7.62900388965296
"445","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"Under 18","Sex","Male",2061,7.63094658089046
"446","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"All Ages","Sex","Female",5440,8.60153433984999
"447","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"18 and Over","Sex","Female",4216,8.3466420902212
"448","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"18 and Over","Sex","Male",2608,7.86633892304654
"449","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"All Ages","Sex","Male",4669,8.44870019497094
"450","Sacramento",2015,0.421518987341772,4.74878286270691,16.2407813244402,15.2815626488804,0.0407295492487479,40.6206176961603,9.81788222582388,37.2323068611561,16.2455968688845,15.0078277886497,38.6549385370581,-121.417870749757,"Under 18","Sex","Female",1224,7.10987946307227
"451","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"Under 18","Sex","Female",1045,6.95177216439891
"452","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"18 and Over","Sex","Female",3665,8.20658361432075
"453","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"All Ages","Sex","Female",4710,8.45744318701046
"454","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"All Ages","Sex","Male",4243,8.35302584520232
"455","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"18 and Over","Sex","Male",2463,7.80913539812054
"456","Sacramento",2016,0.497935103244838,5.62610619469027,14.8684967320261,14.0126361655773,0.0403783894823336,40.8467543138866,7.89907317073171,30.9814634146341,14.2988614800759,13.2115749525617,38.6433525970455,-121.442863131268,"Under 18","Sex","Male",1780,7.48436864328613
"457","Sacramento",2017,0.443196955280685,5,13.5162804515746,12.7046939988116,0.0412834790612057,41.2176714219972,9.67585751978892,36.5452946350044,18.0335120643432,16.5,38.6443597035724,-121.421259181732,"All Ages","Sex","Male",4898,8.49658223751211
"458","Sacramento",2017,0.443196955280685,5,13.5162804515746,12.7046939988116,0.0412834790612057,41.2176714219972,9.67585751978892,36.5452946350044,18.0335120643432,16.5,38.6443597035724,-121.421259181732,"18 and Over","Sex","Female",4110,8.32117830749028
"459","Sacramento",2017,0.443196955280685,5,13.5162804515746,12.7046939988116,0.0412834790612057,41.2176714219972,9.67585751978892,36.5452946350044,18.0335120643432,16.5,38.6443597035724,-121.421259181732,"Under 18","Sex","Female",1121,7.02197642307216
"460","Sacramento",2017,0.443196955280685,5,13.5162804515746,12.7046939988116,0.0412834790612057,41.2176714219972,9.67585751978892,36.5452946350044,18.0335120643432,16.5,38.6443597035724,-121.421259181732,"Under 18","Sex","Male",2048,7.6246189861594
"461","Sacramento",2017,0.443196955280685,5,13.5162804515746,12.7046939988116,0.0412834790612057,41.2176714219972,9.67585751978892,36.5452946350044,18.0335120643432,16.5,38.6443597035724,-121.421259181732,"18 and Over","Sex","Male",2850,7.9550742732627
